id_noticia,url,ano,mes
122203,https://motor1.uol.com.br/news/122203/ds3-2016-retoques-no-visual-e-nova-gama-de-motores-veja-fotos/,2016,1
122206,https://motor1.uol.com.br/news/122206/bmw-motorrad-passa-a-oferecer-rastreador-gratis-para-oito-modelos/,2016,1
122249,https://motor1.uol.com.br/news/122249/flagra-volkswagen-ameo-aparece-limpo-pela-primeira-vez/,2016,1
122284,https://motor1.uol.com.br/news/122284/ford-ka-cross-compacto-pode-ganhar-versao-aventureira-na-india/,2016,1
122288,https://motor1.uol.com.br/news/122288/flagra-fiat-mobi-finaliza-os-testes-com-a-carroceria-definitiva/,2016,1
122305,https://motor1.uol.com.br/news/122305/vw-divulga-versoes-e-precos-do-golf-nacional-16-parte-de-r-74590/,2016,1
122337,https://motor1.uol.com.br/news/122337/pedal-de-acelerador-que-vibra-promete-reduzir-consumo-e-riscos-no-transito/,2016,1
122353,https://motor1.uol.com.br/news/122353/toyota-corolla-foi-o-carro-mais-vendido-no-mundo-em-2015-veja-lista/,2016,1
122356,https://motor1.uol.com.br/news/122356/ford-vai-fechar-operacoes-no-japao-e-na-indonesia-por-falta-de-rentabilidade/,2016,1
122397,https://motor1.uol.com.br/news/122397/novo-audi-q7-com-direcao-nas-quatro-rodas-chega-por-r-399990/,2016,1
122402,https://motor1.uol.com.br/news/122402/honda-lanca-cg-125i-com-injecao-eletronica-veja-detalhes-e-preco/,2016,1
122404,https://motor1.uol.com.br/news/122404/porsche-718-boxster-e-revelado-com-motores-4-cilindros-biturbo-veja-fotos/,2016,1
122459,https://motor1.uol.com.br/news/122459/especialista-lista-cinco-dicas-para-prolongar-vida-util-dos-pneus/,2016,1
122476,https://motor1.uol.com.br/news/122476/fez-ate-geladeira-confira-a-historia-dos-91-anos-da-gm-no-brasil/,2016,1
122489,https://motor1.uol.com.br/news/122489/adeus-a-lenda-land-rover-defender-deixa-de-ser-produzido-apos-68-anos/,2016,2
122490,https://motor1.uol.com.br/news/122490/inaugurada-com-206-e-picasso-peugeot-citroen-do-brasil-comemora-15-anos/,2016,2
122501,https://motor1.uol.com.br/news/122501/volvo-novo-motor-t6-drive-e-de-306-cv-chega-a-linha-60-r-design/,2016,2
122513,https://motor1.uol.com.br/news/122513/motos-cinquentinhas-fazem-shineray-superar-yamaha-em-vendas/,2016,2
122589,https://motor1.uol.com.br/news/122589/volta-rapida-novo-bmw-x1-fica-menos-perua-e-mais-suv-e-isso-e-bom/,2016,2
122595,https://motor1.uol.com.br/news/122595/suzuki-revela-mini-suv-vitara-brezza-no-salao-de-nova-delhi/,2016,2
122622,https://motor1.uol.com.br/news/122622/veja-a-lista-dos-50-maiores-mercados-automotivos-do-mundo-em-2015-brasil-cai/,2016,2
122629,https://motor1.uol.com.br/news/122629/novo-bmw-x1-montado-no-brasil-chega-em-marco-com-motor-flex/,2016,2
122677,https://motor1.uol.com.br/news/122677/flagra-conheca-a-fiat-toro-opening-edition-serie-especial-de-r-80-mil/,2016,2
122713,https://motor1.uol.com.br/news/122713/triumph-atualiza-a-tiger-sport-1050-rival-da-kawasaki-versys/,2016,2
122732,https://motor1.uol.com.br/news/122732/as-mina-pira-mulheres-dominam-lista-de-interessados-pelo-evoque-conversivel/,2016,2
122823,https://motor1.uol.com.br/news/122823/suv-mais-vendido-do-mundo-ford-explorer-ganha-duas-versoes-ineditas/,2016,2
122832,https://motor1.uol.com.br/news/122832/indefinido-no-brasil-fiat-tipo-sera-lancado-no-mexico-como-dodge-neon/,2016,2
122865,https://motor1.uol.com.br/news/122865/duster-oroch-da-boas-vindas-a-fiat-toro-com-anuncio-provocativo/,2016,2
122912,https://motor1.uol.com.br/news/122912/evento-promete-reunir-o-maior-numero-de-hayabusas-do-brasil/,2016,2
122954,https://motor1.uol.com.br/news/122954/volkswagen-convoca-54-mil-unidades-no-brasil-para-nova-fase-de-recall/,2016,2
122980,https://motor1.uol.com.br/news/122980/vw-lanca-novos-gol-e-voyage-2017-veja-versoes-precos-e-conteudos/,2016,2
123031,https://motor1.uol.com.br/news/123031/volta-rapida-toyota-sw4-se-reinventa-para-encarar-concorrencia-premium/,2016,2
123044,https://motor1.uol.com.br/news/123044/novo-civic-coupe-honda-mostra-detalhes-em-galeria-de-fotos-da-versao-3-portas/,2016,2
123130,https://motor1.uol.com.br/news/123130/volta-rapida-jaguar-xf-bebe-na-fonte-do-xe-e-quer-a-lideranca-do-segmento/,2016,3
123157,https://motor1.uol.com.br/news/123157/praieiro-moderno-citroen-c4-cactus-ganha-versao-rip-curl-e-grip-control/,2016,2
123186,https://motor1.uol.com.br/news/123186/honda-atualiza-xre-300-para-a-linha-2016-com-precos-a-partir-de-r-15560/,2016,2
123209,https://motor1.uol.com.br/news/123209/volta-rapida-pilotamos-as-novas-indian-scout-e-chief-classic-vintage/,2016,2
123224,https://motor1.uol.com.br/news/123224/yamaha-ja-anuncia-nova-mt-09-tracer-em-seu-site-por-r-45990/,2016,2
123259,https://motor1.uol.com.br/news/123259/desenvolvido-no-brasil-ford-ka-esta-oficialmente-confirmado-para-a-europa/,2016,2
123264,https://motor1.uol.com.br/news/123264/invencivel-video-mostra-hilux-sendo-atacada-por-rinoceronte/,2016,2
123329,https://motor1.uol.com.br/news/123329/video-ford-explica-como-faz-para-camuflar-seus-carros-de-teste/,2016,2
123354,https://motor1.uol.com.br/news/123354/teste-carplace-jac-t5-cabe-mais-um-no-clube-dos-suvs-compactos/,2016,3
123356,https://motor1.uol.com.br/news/123356/fabrica-da-mitsubishi-em-goias-passa-a-operar-apenas-de-terca-a-quinta/,2016,2
123400,https://motor1.uol.com.br/news/123400/novo-astra-supera-modelos-premium-e-e-eleito-o-carro-do-ano-2016/,2016,2
123418,https://motor1.uol.com.br/news/123418/vw-phideon-novo-seda-grande-e-para-dono-andar-no-banco-de-tras/,2016,3
123430,https://motor1.uol.com.br/news/123430/este-e-o-novo-audi-q2-que-estreia-com-visual-quadradinho-e-motor-10-tfsi-veja-fotos/,2016,3
123450,https://motor1.uol.com.br/news/123450/fiat-124-spider-ganha-cara-de-mal-e-supera-os-170-cv-nas-maos-da-abarth/,2016,3
123488,https://motor1.uol.com.br/news/123488/mitsubishi-l200-triton-2017-ganha-quatro-novas-versoes-e-parte-de-r-89990/,2016,3
123510,https://motor1.uol.com.br/news/123510/mistura-de-suv-e-minivan-a-nova-e-bela-renault-scenic-estreia-em-genebra-fotos/,2016,3
123541,https://motor1.uol.com.br/news/123541/jeep-cherokee-fica-r-30-mil-mais-barato-veja-outros-modelos-da-fca-com-desconto/,2016,3
123553,https://motor1.uol.com.br/news/123553/gentileza-mercedes-parabeniza-rival-bmw-pelos-100-anos-com-atitude-inusitada/,2016,3
123555,https://motor1.uol.com.br/news/123555/hatches-compactos-fit-lidera-e-new-fiesta-tem-pior-resultado-da-historia-em-fevereiro/,2016,3
123629,https://motor1.uol.com.br/news/123629/teste-rapido-como-e-usar-um-porsche-panamera-no-dia-a-dia/,2016,5
123674,https://motor1.uol.com.br/news/123674/teste-carplace-golf-gti-nacional-anda-mais-que-o-importado/,2016,3
123721,https://motor1.uol.com.br/news/123721/fiat-serie-extreme-para-doblo-idea-e-weekend-ja-tem-precos-divulgados/,2016,3
123762,https://motor1.uol.com.br/news/123762/honda-cg-160-start-2016-chega-em-abril-por-r-7390/,2016,3
123787,https://motor1.uol.com.br/news/123787/avaliacao-hyundai-azera-30-v6-e-um-dos-ultimos-moicanos/,2016,2
123871,https://motor1.uol.com.br/news/123871/teste-carplace-novo-vw-jetta-14-tsi-desafia-o-primo-rico-audi-a3-sedan/,2016,3
123952,https://motor1.uol.com.br/news/123952/primeiros-shelby-gt350-e-mustang-gt-2016-sao-entregues-no-brasil/,2016,3
123989,https://motor1.uol.com.br/news/123989/chevrolet-sonic-2017-ganha-novo-visual-e-mais-tecnologia-veja-fotos/,2016,3
124015,https://motor1.uol.com.br/news/124015/yamaha-lanca-scooter-nmax-160-e-naked-mt-03-no-brasil-veja-precos-e-como-andam/,2016,3
124017,https://motor1.uol.com.br/news/124017/phaeton-encerrada-producao-do-seda-mais-luxuoso-ja-feito-pela-vw/,2016,3
124063,https://motor1.uol.com.br/news/124063/segredo-hyundai-new-tucson-chega-em-agosto-por-r-140-mil/,2016,3
124135,https://motor1.uol.com.br/news/124135/avaliacao-yamaha-mt-09-tracer-e-bmw-s1000-xr-o-fascinio-das-novas-crossovers/,2016,3
124220,https://motor1.uol.com.br/news/124220/futuro-x-presente-bmw-i8-desafia-m4-numa-prova-de-arrancada-video/,2016,3
124237,https://motor1.uol.com.br/news/124237/mais-um-flagra-do-fiat-mobi-versao-basica-nao-tem-limpador-traseiro/,2016,3
124252,https://motor1.uol.com.br/news/124252/motor-de-ka-fiesta-ecosport-e-focus-sigma-chega-a-15-milhao-de-unidades/,2016,3
124261,https://motor1.uol.com.br/news/124261/recall-mercedes-convoca-35-mil-unidades-de-classe-c-e-glk-no-brasil/,2016,3
124275,https://motor1.uol.com.br/news/124275/novo-civic-2016-sera-lancado-na-china-em-abril-apenas-com-motor-15-turbo/,2016,3
124326,https://motor1.uol.com.br/news/124326/teste-carplace-afinal-como-anda-e-quanto-bebe-a-fiat-toro-18-flex/,2016,4
124427,https://motor1.uol.com.br/news/124427/teste-carplace-audi-tts-adiciona-potencia-e-tracao-na-receita-do-cupe/,2016,4
124461,https://motor1.uol.com.br/news/124461/incerto-para-o-brasil-ford-everest-tambem-sera-feito-na-africa-do-sul/,2016,4
124504,https://motor1.uol.com.br/news/124504/audi-lanca-novo-a4-no-brasil-com-precos-a-partir-de-r-159990/,2016,4
124518,https://motor1.uol.com.br/news/124518/cabe-mais-combustivel-do-que-a-capacidade-do-tanque-auditoria-mostra-que-sim/,2016,4
124530,https://motor1.uol.com.br/news/124530/ford-ranger-2017-flex-estreia-a-partir-de-r-99500-veja-todas-as-versoes-e-precos/,2016,4
124572,https://motor1.uol.com.br/news/124572/nissan-kicks-sera-revelado-em-maio-como-carro-oficial-das-olimpiadas-rio-2016/,2016,4
124574,https://motor1.uol.com.br/news/124574/longe-do-brasil-novo-peugeot-308-gti-de-270-cv-e-lancado-no-chile/,2016,4
125044,https://motor1.uol.com.br/news/125044/ford-ecosport-2017-fica-mais-caro-e-agora-parte-de-r-69800-veja-precos/,2016,8
125047,https://motor1.uol.com.br/news/125047/proximo-bmw-i3-tera-menos-fibra-de-carbono-para-ficar-mais-barato/,2016,8
125048,https://motor1.uol.com.br/news/125048/irma-da-chevrolet-s10-picape-colorado-2017-ganha-cinco-estrelas-em-seguranca/,2016,8
125051,https://motor1.uol.com.br/news/125051/audi-apresenta-acessorio-para-carregamento-sem-fio-de-iphone/,2016,8
125054,https://motor1.uol.com.br/news/125054/flagra-pre-estreia-compare-as-diferencas-entre-o-fiat-mobi-easy-e-o-way/,2016,4
125056,https://motor1.uol.com.br/news/125056/sedas-grandes-campeao-nos-eua-nissan-altima-fica-na-lanterna-e-so-emplaca-2/,2016,4
125068,https://motor1.uol.com.br/news/125068/volvo-lanca-plano-de-revisao-com-preco-fixo-no-brasil-veja-valores/,2016,4
125070,https://motor1.uol.com.br/news/125070/este-e-o-novo-jac-s1-mini-crossover-com-estilo-aventureiro-baseado-no-j2/,2016,4
125073,https://motor1.uol.com.br/news/125073/flagra-sucessor-do-discovery-4-novo-land-rover-discovery-2017-e-pego-na-rua/,2016,4
125078,https://motor1.uol.com.br/news/125078/ford-focus-2017-estreia-sync-3-com-apple-carplay-e-android-auto/,2016,8
125084,https://motor1.uol.com.br/news/125084/bmw-2002-hommage-troca-de-roupa-para-pebble-beach/,2016,8
125092,https://motor1.uol.com.br/news/125092/kwid-estreia-novo-motor-10-3-cilindros-da-renault-que-chegara-ao-brasil/,2016,8
125093,https://motor1.uol.com.br/news/125093/mais-leve-bmw-desenvolve-chassi-em-fibra-de-carbono-para-motos/,2016,8
125094,https://motor1.uol.com.br/news/125094/chevrolet-montana-2017-recebe-mudancas-mecanicas-para-ficar-mais-economica/,2016,8
125097,https://motor1.uol.com.br/news/125097/vw-gol-sedan-voyage-reestilizado-chega-ao-peru-pelo-equivalente-a-r-34-mil/,2016,8
125110,https://motor1.uol.com.br/news/125110/fiat-doblo-2017-chega-apenas-com-motor-18-e-preco-inicial-de-r-76890/,2016,8
125124,https://motor1.uol.com.br/news/125124/no-brasil-em-2017-novo-volkswagen-tiguan-recebe-motores-de-220-e-240-cv/,2016,8
125134,https://motor1.uol.com.br/news/125134/bmw-encerra-parceria-com-a-dafra-e-vai-montar-suas-proprias-motos-no-brasil/,2016,4
125136,https://motor1.uol.com.br/news/125136/preco-do-etanol-sobe-12-em-marco-gasolina-e-mais-vantajosa-no-pais-todo/,2016,4
125139,https://motor1.uol.com.br/news/125139/kia-optima-hibrido-e-lancado-com-204-cv-para-encarar-bmw-audi-e-mercedes/,2016,8
125142,https://motor1.uol.com.br/news/125142/harley-davidson-apresenta-novo-motor-e-suspensao-para-a-linha-2017/,2016,8
125151,https://motor1.uol.com.br/news/125151/chevrolet-s10-fica-mais-equipada-nas-versoes-ls-lt-e-ltz/,2016,8
125156,https://motor1.uol.com.br/news/125156/novo-honda-civic-15-turbo-de-174-cv-e-lancado-na-china-por-us-201-mil/,2016,4
125167,https://motor1.uol.com.br/news/125167/toyota-lanca-etios-com-cambio-automatico-a-partir-de-r-47490-veja-precos/,2016,4
125170,https://motor1.uol.com.br/news/125170/com-motor-14-turbo-novo-cruze-e-o-mais-economico-do-segmento/,2016,4
125174,https://motor1.uol.com.br/news/125174/depois-dos-10-melhores-clarkson-elege-os-10-piores-carros-de-2015-e-2016/,2016,8
125175,https://motor1.uol.com.br/news/125175/nova-bmw-f-800-gs-recebe-suspensao-eletronica-e-chega-por-r-45900/,2016,4
125179,https://motor1.uol.com.br/news/125179/jeep-renegade-agora-tem-nova-cor-cinza-antique-por-r-1400/,2016,4
125189,https://motor1.uol.com.br/news/125189/gm-do-brasil-anuncia-carlos-zarlenga-como-novo-presidente/,2016,8
125195,https://motor1.uol.com.br/news/125195/prima-rica-da-s10-gmc-canyon-estreia-motor-v6-de-312-cv-e-cambio-de-oito-marchas/,2016,8
125211,https://motor1.uol.com.br/news/125211/do-audi-100-ao-novo-tt-rs-motor-5-cilindros-da-marca-completa-40-anos/,2016,8
125215,https://motor1.uol.com.br/news/125215/ultimo-porsche-panamera-de-1-geracao-sai-da-linha-de-montagem/,2016,8
125217,https://motor1.uol.com.br/news/125217/ford-ranger-xls-22-tem-desconto-de-20-outras-versoes-tambem-tem-condicoes-especiais/,2016,8
125239,https://motor1.uol.com.br/news/125239/audi-lanca-financiamento-com-opcao-de-recompra-e-aplicativo-para-calculo/,2016,9
125240,https://motor1.uol.com.br/news/125240/recall-citroen-convoca-c4-lounge-para-reparar-problema-no-servofreio/,2016,9
125242,https://motor1.uol.com.br/news/125242/ford-fusion-sport-de-330-cv-fica-mais-agressivo-com-botao-que-otimiza-performance/,2016,9
125244,https://motor1.uol.com.br/news/125244/ds3-ds3-cabrio-ds4-e-ds5-ficam-mais-refinados-com-pacote-performance-line/,2016,9
125252,https://motor1.uol.com.br/news/125252/com-cara-nova-cvt-e-esp-lifan-x60-chega-ao-brasil-ate-novembro/,2016,4
125257,https://motor1.uol.com.br/news/125257/honda-city-hatchback-e-revelado-oficialmente-veja-fotos/,2016,9
125266,https://motor1.uol.com.br/news/125266/baseado-no-cruze-antigo-chevrolet-cavalier-estreia-como-seda-popular-veja-fotos/,2016,9
125282,https://motor1.uol.com.br/news/125282/uma-joia-conheca-a-miniatura-do-bugatti-chiron-que-custa-r-35-mil/,2016,9
125290,https://motor1.uol.com.br/news/125290/duelo-ianque-a-esportividade-da-indian-scout-ou-a-tradicao-da-harley-forty-eigth/,2016,5
125304,https://motor1.uol.com.br/news/125304/bmw-serie-7-de-vladimir-putin-se-envolve-em-acidente-e-motorista-morre-video/,2016,9
125310,https://motor1.uol.com.br/news/125310/insolita-yamaha-mt-09-de-tres-rodas-devera-ser-lancada-em-2018/,2016,4
125315,https://motor1.uol.com.br/news/125315/mini-rumores-sobre-inedito-e-controverso-seda-ganham-forca/,2016,4
125317,https://motor1.uol.com.br/news/125317/jeep-renegade-ganha-versao-com-motor-24-tigershark-na-argentina/,2016,4
125322,https://motor1.uol.com.br/news/125322/jeep-renegade-novas-cores-e-55-mil-unidades-marcam-1-ano-no-brasil/,2016,4
125335,https://motor1.uol.com.br/news/125335/teste-carplace-novo-audi-a4-encara-jaguar-xe-na-investida-contra-bmw-e-mercedes/,2016,5
125358,https://motor1.uol.com.br/news/125358/sucesso-nos-eua-dodge-journey-deve-se-manter-no-mercado-ate-2018/,2016,5
125372,https://motor1.uol.com.br/news/125372/flagra-fiat-toro-ja-roda-nos-eua-onde-sera-vendida-como-ram/,2016,4
125375,https://motor1.uol.com.br/news/125375/volta-rapida-novo-jeep-compass-aponta-bussola-da-marca-para-cima/,2016,9
125379,https://motor1.uol.com.br/news/125379/nissan-sentra-ganha-versao-sr-turbo-com-visual-esportivo-e-190-cv/,2016,9
125384,https://motor1.uol.com.br/news/125384/cotada-para-o-brasil-honda-ridgeline-2017-e-a-mais-economica-do-segmento/,2016,5
125387,https://motor1.uol.com.br/news/125387/honda-fit-e-hr-v-chegam-a-linha-2017-mais-equipados-veja-precos/,2016,9
125394,https://motor1.uol.com.br/news/125394/fiat-uno-2017-estreia-novos-motores-firefly-direcao-eletrica-e-esp-veja-precos/,2016,9
125395,https://motor1.uol.com.br/news/125395/avaliacao-nova-triumph-street-twin-e-deliciosamente-urbana/,2016,5
125403,https://motor1.uol.com.br/news/125403/gymkhana-9-ken-block-esta-de-volta-com-seu-focus-rs-rx-de-608-cv-video/,2016,9
125414,https://motor1.uol.com.br/news/125414/honda-atualiza-nc-750x-com-novo-design-para-a-linha-2016-veja-fotos-e-preco/,2016,5
125424,https://motor1.uol.com.br/news/125424/volta-rapida-mini-cooper-s-cabrio-abre-as-possibilidades-de-diversao/,2016,9
125428,https://motor1.uol.com.br/news/125428/vw-golf-gti-ganha-edicao-mais-potente-da-historia-com-310-cv/,2016,5
125432,https://motor1.uol.com.br/news/125432/recall-grand-cherokee-e-chrysler-300c-sao-chamados-por-problema-no-cambio/,2016,5
125436,https://motor1.uol.com.br/news/125436/segredo-gm-tera-onix-basicao-no-lugar-de-celta-e-classic/,2016,5
125437,https://motor1.uol.com.br/news/125437/e-racha-novo-bmw-m2-desafia-mercedes-a45-amg-na-arrancada-video/,2016,5
125441,https://motor1.uol.com.br/news/125441/vendas-diretas-fiat-mobi-aparece-no-top-20-confira-lista-completa-de-abril/,2016,5
125442,https://motor1.uol.com.br/news/125442/yamaha-traz-de-volta-a-neo-agora-com-motor-125-e-novo-design-por-r-7990/,2016,9
125451,https://motor1.uol.com.br/news/125451/teste-rapido-hyundai-hb20-rspec-e-o-melhor-dos-esportivados-mas-ainda-falta-pimenta/,2016,5
125457,https://motor1.uol.com.br/news/125457/nova-chevrolet-s10-2017-tabela-completa-de-versoes-itens-de-serie-e-precos/,2016,5
125462,https://motor1.uol.com.br/news/125462/jac-t5-ganha-reestilizacao-e-interior-mais-refinado-na-china/,2016,9
125468,https://motor1.uol.com.br/news/125468/downsizing-audi-r8-tera-motor-29-v6-bi-turbo-com-potencia-de-500-cv/,2016,9
125474,https://motor1.uol.com.br/news/125474/mitsubishi-lancer-evo-final-edition-teve-a-ultima-unidade-leiloada-por-us-764-mil/,2016,9
125489,https://motor1.uol.com.br/news/125489/envelopamento-de-carros-exige-cuidados-e-regularizacao-da-documentacao/,2016,9
125491,https://motor1.uol.com.br/news/125491/video-t-rex-deprimido-mostra-como-conducao-autonoma-da-audi-mudou-sua-vida/,2016,9
125492,https://motor1.uol.com.br/news/125492/volta-rapida-gm-trailblazer-2017-evolui-para-tentar-virada-na-carreira/,2016,5
125494,https://motor1.uol.com.br/news/125494/novo-sentra-2017-ja-aparece-ao-lado-do-kicks-em-propaganda-da-nissan-brasil/,2016,5
125505,https://motor1.uol.com.br/news/125505/com-visual-reestilizado-chery-tiggo-3-e-lancado-na-argentina-por-us-227-mil/,2016,5
125517,https://motor1.uol.com.br/news/125517/fusca-tsi-preparado-passa-dos-320-km-h-e-se-torna-o-mais-rapido-da-historia/,2016,9
125529,https://motor1.uol.com.br/news/125529/novo-ford-fusion-2017-chega-mais-tecnologico-e-potente-veja-precos/,2016,9
125535,https://motor1.uol.com.br/news/125535/novo-nissan-sentra-2017-chega-as-lojas-em-junho-somente-com-cambio-cvt/,2016,5
125537,https://motor1.uol.com.br/news/125537/honda-lanca-linha-cg-125i-e-160-cargo-2016-com-novidades-veja-precos/,2016,5
125538,https://motor1.uol.com.br/news/125538/ford-ka-estreia-edicoes-especiais-black-e-white-com-visual-exclusivo/,2016,9
125559,https://motor1.uol.com.br/news/125559/vw-lanca-fox-2017-com-mais-itens-e-novidades-no-acabamento-veja-precos/,2016,5
125578,https://motor1.uol.com.br/news/125578/americano-roda-16-milhao-de-km-com-toyota-tundra-e-ganha-modelo-0km/,2016,5
125582,https://motor1.uol.com.br/news/125582/pesquisa-veja-quem-sao-os-novos-compradores-de-suvs/,2016,5
125584,https://motor1.uol.com.br/news/125584/recall-jeep-renegade-18-flex-tem-246-mil-unidades-convocadas/,2016,5
125600,https://motor1.uol.com.br/news/125600/vw-golf-variant-2017-perde-dsg-e-multilink-em-troca-de-motor-flex/,2016,9
125605,https://motor1.uol.com.br/news/125605/jaguar-land-rover-leva-o-bolo-para-a-festa-de-90-anos-da-rainha-elizabeth-ii/,2016,5
125610,https://motor1.uol.com.br/news/125610/suv-do-cruze-novo-chevrolet-equinox-estreia-com-pretensoes-globais-e-motores-turbo/,2016,9
125612,https://motor1.uol.com.br/news/125612/novo-civic-hatch-2017-tera-preco-inicial-de-us-197-mil-nos-eua/,2016,9
125617,https://motor1.uol.com.br/news/125617/teste-carplace-novas-gm-s10-e-ford-ranger-2017-disputam-classico-do-interior/,2016,5
125618,https://motor1.uol.com.br/news/125618/teste-rapido-audi-a1-ambition-18-faz-jus-ao-apelido-foguetinho-de-bolso/,2016,5
125637,https://motor1.uol.com.br/news/125637/renault-fluence-2017-perde-versoes-e-preco-inicial-vai-a-r-92650/,2016,9
125640,https://motor1.uol.com.br/news/125640/recall-yamaha-vai-trocar-o-chassi-da-xtz-150-crosser-por-risco-de-quebra/,2016,5
125643,https://motor1.uol.com.br/news/125643/nissan-gt-r-nismo-versao-preparada-de-608-cv-chega-aos-eua-por-us-174990/,2016,9
125655,https://motor1.uol.com.br/news/125655/hyundai-primeira-greve-geral-em-12-anos-paralisa-producao-na-coreia-do-sul/,2016,9
125657,https://motor1.uol.com.br/news/125657/primeiro-no-brasil-novo-jeep-compass-e-lancado-a-partir-de-r-99990-veja-versoes-e-precos/,2016,9
125675,https://motor1.uol.com.br/news/125675/volkswagen-c-trek-perua-aventureira-do-bora-aparece-em-fotos-oficiais/,2016,9
125676,https://motor1.uol.com.br/news/125676/honda-lanca-nova-cb190r-na-argentina-brasil-sera-o-proximo/,2016,5
125682,https://motor1.uol.com.br/news/125682/land-rover-discovery-2018-e-revelado-por-completo-veja-fotos-e-detalhes/,2016,9
125683,https://motor1.uol.com.br/news/125683/com-chave-iphone-e-comandos-por-gestos-bmw-serie-7-chega-por-r-709950/,2016,5
125696,https://motor1.uol.com.br/news/125696/volta-rapida-nissan-sentra-2017-traz-pouco-para-combater-os-novos-rivais/,2016,5
125698,https://motor1.uol.com.br/news/125698/audi-a3-sportback-ganha-motor-10-tfsi-tres-cilindros-na-europa/,2016,5
125730,https://motor1.uol.com.br/news/125730/novo-civic-sedan-estreia-na-europa-com-motor-15-turbo-de-182-cv-e-opcao-de-cambio-manual/,2016,10
125748,https://motor1.uol.com.br/news/125748/volkswagen-anuncia-novo-plano-de-manutencao-com-revisoes-a-cada-10000-km/,2016,10
125766,https://motor1.uol.com.br/news/125766/audi-inaugura-sua-primeira-fabrica-no-mexico-com-o-novo-q5/,2016,10
125770,https://motor1.uol.com.br/news/125770/honda-pcx-chega-a-linha-2017-com-novas-cores-e-preco-inicial-de-r-103-mil/,2016,10
125790,https://motor1.uol.com.br/news/125790/onibus-do-futuro-chines-leva-1200-pessoas-e-trafega-sobre-os-carros-video/,2016,5
125796,https://motor1.uol.com.br/news/125796/novo-tipo-de-camuflagem-para-carros-de-teste-e-arma-da-ford-contra-os-espioes/,2016,10
125801,https://motor1.uol.com.br/news/125801/recall-volkswagen-convoca-gol-voyage-saveiro-e-up-por-falha-no-airbag/,2016,10
125804,https://motor1.uol.com.br/news/125804/bmw-m3-ganha-serie-especial-de-30-anos-com-mais-potencia-e-exclusividade/,2016,5
125814,https://motor1.uol.com.br/news/125814/teste-carplace-peugeot-208-gt-vs-sandero-rs-qual-a-receita-mais-apetitosa/,2016,6
125820,https://motor1.uol.com.br/news/125820/carplace-tv-renault-megane-sedan-2017-no-salao-de-paris/,2016,10
125828,https://motor1.uol.com.br/news/125828/novo-chevrolet-cruze-2017-e-lancado-a-partir-de-r-89990-veja-versoes-e-precos/,2016,5
125833,https://motor1.uol.com.br/news/125833/jaguar-f-pace-chega-ao-brasil-com-preco-inicial-de-r-309300/,2016,5
125842,https://motor1.uol.com.br/news/125842/fiat-punto-2017-chega-com-novos-itens-e-preco-inicial-de-r-51650/,2016,5
125850,https://motor1.uol.com.br/news/125850/video-veja-producao-do-novo-audi-q5-na-moderna-fabrica-do-mexico/,2016,10
125858,https://motor1.uol.com.br/news/125858/brabus-transforma-sprinter-em-van-executiva-de-alto-luxo-de-r-810-mil/,2016,10
